node_id,node_type,name,country,owner,status,capacity_mt_day,demand_mt_day,latitude,longitude
masschusetts_united_states,international_source,Masschusetts,United States,Enbridge [100.00%],operating,2083.43,0.0,,
new_brunswick_canada,import_port,New Brunswick,Canada,Enbridge [100.00%],operating,2083.43,0.0,,
fort_st_john_canada,international_source,Fort St. John,Canada,Enbridge [100.00%],operating,1344.15,0.0,,
taylor_canada,international_source,Taylor,Canada,Enbridge [100.00%],operating,3080.34,0.0,56.127661,-120.6817
pine_valley_canada,international_source,Pine Valley,Canada,Enbridge [100.00%],operating,1120.12,0.0,,
hasler_flat_canada,import_port,Hasler Flat,Canada,Enbridge [100.00%],operating,1120.12,0.0,,
maryland_delaware_united_states,import_port,"Maryland, Delaware",United States,Chesapeake Utilities [100.00%],operating,1366.55,0.0,38.602599,-75.324108
grande_prairie_canada,international_source,Grande Prairie,Canada,NOVA Gas Transmission Ltd [100.00%],operating,32483.57,0.0,53.557039,-116.542068
delta_united_states,import_port,Delta,United States,Enbridge [100.00%],cancelled,8848.97,0.0,,
maryland_pennsylvania_united_states,international_source,"Maryland, Pennsylvania",United States,Columbia Gas Transmission LLC [100.00%],operating,106411.7,0.0,,
berkeley_springs_united_states,import_port,Berkeley Springs,United States,Columbia Gas Transmission LLC [100.00%],operating,106411.7,0.0,,
canc_n_mexico,import_port,Cancún,Mexico,Engie SA [100.00%],shelved,2240.25,0.0,,
unknown_start_iran,international_source,Unknown Start,Iran,National Iranian Gas Co [100.00%],operating,24642.71,0.0,,
unknown_end_iran,import_port,Unknown End,Iran,National Iranian Gas Co [100.00%],operating,24642.71,0.0,,
unknown_start_lithuania,international_source,Unknown Start,Lithuania,JSC Conexus Baltic Grid [100.00%],construction,1260.41,0.0,,
unknown_end_latvia,import_port,Unknown End,Latvia,JSC Conexus Baltic Grid [100.00%],construction,1260.41,0.0,,
khabarovsk_russia,import_port,Khabarovsk,Russia,Gazprom PJSC [100.00%],operating,32880.33,0.0,,
galkynysh_gas_field_turkmenistan,international_source,Galkynysh gas field,Turkmenistan,Trans-Asia Gas Pipeline Co Ltd; Turkmengaz; QazaqGaz,shelved,65760.66,0.0,,
wuqia_china,import_port,Wuqia,China,Trans-Asia Gas Pipeline Co Ltd; Turkmengaz; QazaqGaz,shelved,65760.66,0.0,,
longreach_australia,import_port,Longreach,Australia,Jemena Northern Gas Pipeline Pty Ltd [100.00%],cancelled,10998.01,0.0,,
brazeau_county_canada,international_source,Brazeau County,Canada,ATCO Gas and Pipelines Ltd [100.00%],construction,6944.76,0.0,,
wabamum_canada,import_port,Wabamum,Canada,ATCO Gas and Pipelines Ltd [100.00%],construction,6944.76,0.0,,
charlestown_united_states,international_source,Charlestown,United States,Mountaineer Gas Co [100.00%],operating,0.0,0.0,,
schw_rstadt_germany,international_source,Schwörstadt,Germany,TENP GmbH & Co KG [100.00%],operating,11836.92,0.0,,
aachen_germany,import_port,Aachen,Germany,TENP GmbH & Co KG [100.00%],operating,11836.92,0.0,,
offshore_japan_japan,international_source,Offshore Japan,Japan,JAPEX [100.00%],operating,515.26,0.0,,
bir_rebaa_nord_gas_field_algeria,international_source,Bir Rebaa Nord gas field,Algeria,Sonatrach [100.00%],operating,5480.05,0.0,,
menzel_ledjmet_est_gas_field_algeria,import_port,Menzel Ledjmet Est gas field,Algeria,Sonatrach [100.00%],operating,5480.05,0.0,,
reggane_gas_fields_algeria,international_source,Reggane gas fields,Algeria,Sonatrach [100.00%],operating,19289.79,0.0,,
hassi_tidjerane_gas_fields_algeria,international_source,Hassi Tidjerane gas fields,Algeria,Sonatrach [100.00%],operating,8768.09,0.0,,
andaluc_a_spain,import_port,Andalucía,Spain,Sonatrach [51.00%]; Naturgy [49.00%],operating,17536.18,0.0,,
unknown_start_algeria,international_source,Unknown Start,Algeria,Société Algérienne de Gestion du Réseau de Transport du Gaz (GRTG) [100.00%],operating,0.0,0.0,,
unknown_end_algeria,import_port,Unknown End,Algeria,Société Algérienne de Gestion du Réseau de Transport du Gaz (GRTG) [100.00%],operating,0.0,0.0,,
tidikelt_algeria,international_source,Tidikelt,Algeria,Société Algérienne de Gestion du Réseau de Transport du Gaz (GRTG) [100.00%],operating,15681.72,0.0,,
tamenrasset_algeria,import_port,Tamenrasset,Algeria,Société Algérienne de Gestion du Réseau de Transport du Gaz (GRTG) [100.00%],operating,15681.72,0.0,,
ilizi_algeria,international_source,Ilizi,Algeria,Société Algérienne de Gestion du Réseau de Transport du Gaz (GRTG) [100.00%],operating,0.0,0.0,,
djanet_algeria,import_port,Djanet,Algeria,Société Algérienne de Gestion du Réseau de Transport du Gaz (GRTG) [100.00%],operating,0.0,0.0,,
ouargla_algeria,international_source,Ouargla,Algeria,Société Algérienne de Gestion du Réseau de Transport du Gaz (GRTG) [100.00%],construction,0.0,0.0,,
el_oued_algeria,import_port,El-Oued,Algeria,Société Algérienne de Gestion du Réseau de Transport du Gaz (GRTG) [100.00%],construction,0.0,0.0,,
taleb_larbi_algeria,import_port,Taleb Larbi,Algeria,Société Algérienne de Gestion du Réseau de Transport du Gaz (GRTG) [100.00%],construction,0.0,0.0,,
pico_truncado_argentina,international_source,Pico Truncado,Argentina,Distrigas SA [100.00%],shelved,0.0,0.0,,
los_antiguos_argentina,import_port,Los Antiguos,Argentina,Distrigas SA [100.00%],shelved,0.0,0.0,,
campo_boleadoras_argentina,international_source,Campo Boleadoras,Argentina,Distrigas SA [100.00%],operating,561.63,0.0,,
el_calafate_argentina,import_port,El Calafate,Argentina,Distrigas SA [100.00%],operating,561.63,0.0,,
esperanza_argentina,international_source,Esperanza,Argentina,Distrigas SA [100.00%],operating,561.63,0.0,,
el_turbio_argentina,import_port,El Turbio,Argentina,Distrigas SA [100.00%],operating,561.63,0.0,,
ibarreta_argentina,import_port,Ibarreta,Argentina,Enarsa (Energía Argentina SA) [100.00%],operating,8960.99,0.0,-26.669946,-58.64013
ushuaia_argentina,import_port,Ushuaia,Argentina,Camuzzi Gas del Sur SA [100.00%],operating,0.0,0.0,,
amadeus_gas_pipeline_australia,international_source,Amadeus Gas Pipeline,Australia,Central Petroleum [33.33%]; Macquarie [33.33%]; Australian Gas Infrastructure Group [33.33%],cancelled,2727.51,0.0,,
barossa_gas_field_australia,international_source,Barossa gas field,Australia,Santos Ltd [50.00%]; SK E&S Australia [37.50%]; JERA [12.50%],operating,19042.09,0.0,,
south_of_bathurst_island_australia,import_port,South of Bathurst Island,Australia,Santos Ltd [50.00%]; SK E&S Australia [37.50%]; JERA [12.50%],operating,19042.09,0.0,,
kumarina_australia,international_source,Kumarina,Australia,Kalium Lakes Ltd [100.00%],operating,0.0,0.0,,
newman_australia,import_port,Newman,Australia,Kalium Lakes Ltd [100.00%],operating,0.0,0.0,,
horsley_park_australia,international_source,Horsley Park,Australia,Jemena [100.00%],cancelled,6598.81,0.0,,
kurri_kurri_australia,import_port,Kurri Kurri,Australia,Jemena [100.00%],cancelled,6598.81,0.0,,
equus_gas_project_australia,international_source,Equus Gas Project,Australia,Western Gas [100.00%],cancelled,7698.61,0.0,,
port_kembla_australia,international_source,Port Kembla,Australia,Australian Industrial Energy [100.00%],idle,10668.07,0.0,,
springhill_road_australia,import_port,Springhill Road,Australia,Australian Industrial Energy [100.00%],idle,10668.07,0.0,,
vega_pl_yade_platform_argentina,international_source,Vega Pléyade platform,Argentina,TotalEnergies SE [37.50%]; Wintershall Energía [37.50%]; Pan American Energy [25.00%],operating,8000.88,0.0,,
rio_cullen_and_ca_adon_alfa_gas_processing_plants_argentina,import_port,Rio Cullen and Cañadon Alfa gas processing plants,Argentina,TotalEnergies SE [37.50%]; Wintershall Energía [37.50%]; Pan American Energy [25.00%],operating,8000.88,0.0,,
kireevo_bulgaria,international_source,Kireevo,Bulgaria,Bulgartransgaz [100.00%],operating,43840.44,0.0,,
pliska_bulgaria,import_port,Pliska,Bulgaria,Bulgartransgaz [100.00%],operating,43840.44,0.0,,
chiren_bulgaria,international_source,Chiren,Bulgaria,Bulgartransgaz [100.00%],operating,767.21,0.0,,
oryahovo_bulgaria,import_port,Oryahovo,Bulgaria,Bulgartransgaz [100.00%],operating,767.21,0.0,,
dobrish_bulgaria,international_source,Dobrish,Bulgaria,Bulgartransgaz [100.00%],operating,1928.98,0.0,,
silistra_bulgaria,import_port,Silistra,Bulgaria,Bulgartransgaz [100.00%],operating,1928.98,0.0,,
simitli_bulgaria,international_source,Simitli,Bulgaria,Bulgartransgaz [100.00%],proposed,0.0,0.0,,
razlog_bulgaria,import_port,Razlog,Bulgaria,Bulgartransgaz [100.00%],proposed,0.0,0.0,,
vinogradets_bulgaria,international_source,Vinogradets,Bulgaria,Bulgartransgaz [100.00%],operating,0.0,0.0,,
pirdop_bulgaria,import_port,Pirdop,Bulgaria,Bulgartransgaz [100.00%],operating,0.0,0.0,,
graf_ignatievo_bulgaria,international_source,Graf Ignatievo,Bulgaria,Bulgartransgaz [100.00%],proposed,0.0,0.0,42.272237,24.688719
sopot_bulgaria,import_port,Sopot,Bulgaria,Bulgartransgaz [100.00%],proposed,0.0,0.0,42.4892,24.7018
varna_bulgaria,international_source,Varna,Bulgaria,Bulgartransgaz [100.00%],shelved,93380.13,0.0,,
aitken_canada,international_source,Aitken,Canada,TC Energy [100.00%],operating,38084.19,0.0,,
port_of_morgan_canada,international_source,Port of Morgan,Canada,TC Energy [50.00%]; ONEOK Inc [50.00%],operating,53765.91,0.0,46.439499,-100.575201
fort_hayden_united_states,import_port,Fort Hayden,United States,TC Energy [50.00%]; ONEOK Inc [50.00%],operating,53765.91,0.0,48.558444,-106.313389
nova_scotia_canada,international_source,Nova Scotia,Canada,Veresen [50.00%]; AltaGas Ltd [50.00%],operating,0.0,0.0,,
buenaventura_colombia,international_source,Buenaventura,Colombia,--,proposed,8960.99,0.0,,
yumbo_colombia,import_port,Yumbo,Colombia,--,proposed,8960.99,0.0,,
medell_n_colombia,import_port,Medellín,Colombia,Canacol Energy [100.00%],cancelled,2240.25,0.0,,
mamonal_colombia,international_source,Mamonal,Colombia,Promigas [100.00%],operating,2240.25,0.0,,
caracol_colombia,import_port,Caracolí,Colombia,Promigas [100.00%],operating,2240.25,0.0,,
krk_croatia,international_source,Krk,Croatia,Plinacro Ltd [100.00%],operating,5765.02,0.0,,
zlobin_croatia,import_port,Zlobin,Croatia,Plinacro Ltd [100.00%],operating,5765.02,0.0,,
bosiljevo_croatia,import_port,Bosiljevo,Croatia,Plinacro Ltd [100.00%],operating,4037.52,0.0,,
kozarac_croatia,international_source,Kozarac,Croatia,Plinacro Ltd [100.00%],proposed,0.0,0.0,,
ellund_german_border_denmark,international_source,Ellund (German border),Denmark,Energinet [100.00%],operating,0.0,0.0,,
egtved_denmark,import_port,Egtved,Denmark,Energinet [100.00%],operating,0.0,0.0,,
hilala_gas_field_ethiopia,international_source,Hilala gas field,Ethiopia,GCL-Poly [100.00%],cancelled,26304.26,0.0,,
damerdjog_djibouti,import_port,Damerdjog,Djibouti,GCL-Poly [100.00%],cancelled,26304.26,0.0,,
ramle_israel,international_source,Ramle,Israel,Israel Natural Gas Lines [100.00%],operating,0.0,0.0,,
elyakim_israel,import_port,Elyakim,Israel,Israel Natural Gas Lines [100.00%],operating,0.0,0.0,,
alen_offshore_terminal_equatorial_guinea,international_source,Alen offshore terminal,Equatorial Guinea,Noble Energy; Glencore; GEPetrol; Atlas Petroleum International; Gunvor Resources,operating,21282.34,0.0,,
punta_europa_petrochemical_hub_equatorial_guinea,import_port,Punta Europa petrochemical hub,Equatorial Guinea,Noble Energy; Glencore; GEPetrol; Atlas Petroleum International; Gunvor Resources,operating,21282.34,0.0,,
burghausen_germany,international_source,Burghausen,Germany,Bayernets [100.00%],operating,0.0,0.0,,
finsing_germany,import_port,Finsing,Germany,Bayernets [100.00%],operating,0.0,0.0,,
wardenburg_germany,international_source,Wardenburg,Germany,Open Grid Europe [100.00%],operating,0.0,0.0,,
werne_germany,import_port,Werne,Germany,Open Grid Europe [100.00%],operating,0.0,0.0,,
rimpar_germany,import_port,Rimpar,Germany,Open Grid Europe [100.00%],operating,0.0,0.0,49.841916,9.948338
atuabo_ghana,international_source,Atuabo,Ghana,Ghana National Gas Co [100.00%],operating,3288.03,0.0,4.979945,-2.530492
takoradi_thermal_power_station_ghana,import_port,Takoradi Thermal Power Station,Ghana,Ghana National Gas Co [100.00%],operating,3288.03,0.0,5.444461,-2.153619
ghana_c_te_d_ivoire_border_ghana,import_port,Ghana–Côte d'Ivoire border,Ghana,Ghana National Gas Co [100.00%],shelved,3360.37,0.0,,
jubilee_offshore_oil_gas_field_ghana,international_source,Jubilee offshore oil & gas field,Ghana,Ghana National Gas Co [100.00%],operating,0.0,0.0,5.042449,-2.504654
unknown_start_hungary,international_source,Unknown Start,Hungary,FGSZ [100.00%],proposed,1753.62,0.0,,
koyali_india,import_port,Koyali,India,Indian Oil Corp [100.00%],operating,4184.46,0.0,,
gorakhpur_india,international_source,Gorakhpur,India,Indian Oil Corp; Nepal Oil Corp,proposed,0.0,0.0,,
rupandehi_nepal,import_port,Rupandehi,Nepal,Indian Oil Corp; Nepal Oil Corp,proposed,0.0,0.0,,
kanai_chhata_india,international_source,Kanai Chhata,India,H-Energy [100.00%],cancelled,15361.69,0.0,21.784,87.878
shrirampur_india,import_port,Shrirampur,India,H-Energy [100.00%],cancelled,15361.69,0.0,23.203309,87.91212
pali_india,import_port,Pali,India,GAIL (India) Ltd [100.00%],cancelled,112.01,0.0,,
mumbai_india,international_source,Mumbai,India,GAIL (India) Ltd [100.00%],construction,13201.45,0.0,19.308792,73.263244
jharsuguda_india,import_port,Jharsuguda,India,GAIL (India) Ltd [100.00%],construction,13201.45,0.0,23.289176,80.005943
masela_field_indonesia,international_source,Masela Field,Indonesia,INPEX Corp [65.00%]; Pertamina [20.00%]; Petronas [15.00%],proposed,3360.37,0.0,,
saumlaki_indonesia,import_port,Saumlaki,Indonesia,INPEX Corp [65.00%]; Pertamina [20.00%]; Petronas [15.00%],proposed,3360.37,0.0,,
unknown_end_indonesia,import_port,Unknown End,Indonesia,PT Pertamina Gas [100.00%],operating,0.0,0.0,,
rudan_county_iran,international_source,Rudan County,Iran,Iran Ministry of Petroleum [100.00%],construction,21920.22,0.0,,
sohar_port_oman,import_port,Sohar port,Oman,Iran Ministry of Petroleum [100.00%],construction,21920.22,0.0,,
malkoclar_russia,international_source,Malkoclar,Russia,BOTAŞ [100.00%],mothballed,8768.09,0.0,,
kirkuk_iraq,international_source,Kirkuk,Iraq,Iraq Ministry of Oil [100.00%],operating,1950.9,0.0,,
baiji_iraq,import_port,Baiji,Iraq,Iraq Ministry of Oil [100.00%],operating,1950.9,0.0,,
rumela_oil_field_iraq,international_source,Rumela Oil field,Iraq,Iraq Ministry of Oil [100.00%],operating,21920.22,0.0,,
khor_al_zubair_iraq,import_port,Khor Al Zubair,Iraq,Iraq Ministry of Oil [100.00%],operating,21920.22,0.0,,
cagliari_italy,international_source,Cagliari,Italy,ENURA SpA [100.00%],proposed,3681.27,0.0,39.446458,8.827
olbia_italy,import_port,Olbia,Italy,ENURA SpA [100.00%],proposed,3681.27,0.0,40.513256,8.84646
hibiki_liquid_natural_gas_terminal_japan,international_source,Hibiki Liquid Natural Gas Terminal,Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
shingu_japan,import_port,Shingu,Japan,Saibu Gas [100.00%],operating,0.0,0.0,,
klaipeda_lithuania,international_source,Klaipeda,Lithuania,AB Amber Grid [100.00%],operating,400.04,0.0,,
kursenai_lithuania,import_port,Kursenai,Lithuania,AB Amber Grid [100.00%],operating,400.04,0.0,,
cpg_nuevo_pemex_processing_center_mexico,international_source,CPG Nuevo Pemex processing center,Mexico,Engie SA [100.00%],operating,5376.59,0.0,,
cactus_processing_center_mexico,import_port,Cactus processing center,Mexico,Engie SA [100.00%],operating,5376.59,0.0,,
ciudad_pemex_mexico,international_source,Ciudad Pemex,Mexico,Engie SA [100.00%],construction,7101.58,0.0,,
cempoala_mexico,import_port,Cempoala,Mexico,--,cancelled,0.0,0.0,,
tlaxco_mexico,international_source,Tlaxco,Mexico,Macquarie [100.00%],operating,7549.63,0.0,,
huexca_mexico,import_port,Huexca,Mexico,Macquarie [100.00%],operating,7549.63,0.0,,
colorado_river_mexico,import_port,Colorado River,Mexico,IEnova [100.00%],operating,4256.47,0.0,,
tendrara_gas_fields_morocco,international_source,Tendrara gas fields,Morocco,Managem SA [100.00%],proposed,0.0,0.0,,
maghreb_europe_gas_pipeline_morocco,import_port,Maghreb-Europe Gas Pipeline,Morocco,Managem SA [100.00%],proposed,0.0,0.0,,
bacia_do_rovuma_mozambique,international_source,Bacia do Rovuma,Mozambique,ENH; Profin Consulting; China National Petroleum Corp; Progas Investment Group,proposed,49285.42,0.0,,
gauteng_south_africa,import_port,Gauteng,South Africa,ENH; Profin Consulting; China National Petroleum Corp; Progas Investment Group,proposed,49285.42,0.0,,
palma_mozambique,international_source,Palma,Mozambique,SNTGN Transgaz SA [100.00%],shelved,0.0,0.0,,
richards_bay_south_africa,import_port,Richards Bay,South Africa,SNTGN Transgaz SA [100.00%],shelved,0.0,0.0,,
ressano_garcia_mozambique,international_source,Ressano Garcia,Mozambique,ENH [50.40%]; Gigajoule Group [49.60%],operating,465.3,0.0,,
maputo_mozambique,import_port,Maputo,Mozambique,ENH [50.40%]; Gigajoule Group [49.60%],operating,465.3,0.0,,
zawtika_myanmar,international_source,Zawtika,Myanmar,PTT Exploration and Production [80.00%]; Myanma Oil and Gas Enterprise [20.00%],operating,7728.85,0.0,,
kanbauk_myanmar,import_port,Kanbauk,Myanmar,PTT Exploration and Production [80.00%]; Myanma Oil and Gas Enterprise [20.00%],operating,7728.85,0.0,,
oranjemund_namibia,international_source,Oranjemund,Namibia,SNTGN Transgaz SA [100.00%],proposed,0.0,0.0,,
alexander_villiersbaai_south_africa,import_port,Alexander Villiersbaai,South Africa,SNTGN Transgaz SA [100.00%],proposed,0.0,0.0,,
johan_sverdrup_norway,international_source,Johan Sverdrup,Norway,Equinor Energy AS [100.00%],operating,0.0,0.0,,
statpipe_norway,import_port,Statpipe,Norway,Equinor Energy AS [100.00%],operating,0.0,0.0,,
fahud_compresor_station_oman,international_source,Fahud Compresor Station,Oman,OQGN [100.00%],operating,0.0,0.0,,
sohar_power_station_oman,import_port,Sohar Power Station,Oman,OQGN [100.00%],operating,0.0,0.0,,
goleni_w_poland,international_source,Goleniów,Poland,Gaz-System [100.00%],operating,0.0,0.0,,
ciecierzyce_poland,import_port,Ciecierzyce,Poland,Gaz-System [100.00%],operating,0.0,0.0,,
lw_wek_poland,import_port,Lwówek,Poland,Gaz-System [100.00%],operating,0.0,0.0,,
unknown_start_poland,international_source,Unknown Start,Poland,Gaz-System [100.00%],operating,0.0,0.0,,
unknown_end_poland,import_port,Unknown End,Poland,Gaz-System [100.00%],operating,0.0,0.0,,
mory_poland,import_port,Mory,Poland,Gaz-System [100.00%],operating,0.0,0.0,,
skocz_w_poland,international_source,Skoczów,Poland,Gaz-System [100.00%],proposed,0.0,0.0,,
o_wi_cim_poland,import_port,Oświęcim,Poland,Gaz-System [100.00%],proposed,0.0,0.0,,
przywodzie_poland,international_source,Przywodzie,Poland,Gaz-System [100.00%],operating,0.0,0.0,,
nowe_czarnowo_poland,import_port,Nowe Czarnowo,Poland,Gaz-System [100.00%],operating,0.0,0.0,,
zdzieszowice_poland,international_source,Zdzieszowice,Poland,Gaz-System [100.00%],operating,0.0,0.0,50.348089,18.228435
wroc_aw_poland,import_port,Wrocław,Poland,Gaz-System [100.00%],operating,0.0,0.0,50.627586,17.878393
czesz_w_poland,international_source,Czeszów,Poland,Gaz-System [100.00%],operating,0.0,0.0,,
kie_cz_w_poland,import_port,Kiełczów,Poland,Gaz-System [100.00%],operating,0.0,0.0,,
